, unit--timestamp[ms],bma280_x[mg],bma280_y[mg],bma280_z[mg],bmg160_x[mDeg],bmg160_y[mDeg],bmg160_z[mDeg],bmi160_a_x[mg],bmi160_a_y[mg],bmi160_a_z[mg],bmi160_g_x[mDeg],bmi160_g_y[mDeg],bmi160_g_z[mDeg],bmm150_x[microT],bmm150_y[microT],bmm150_z[microT],bmm150_res,bme280_temp[mDeg],bme280_press[Pa],bme280_hum[rh],max44009_bright[mLux],Class
241,48200,3,107,1058,-61,-427,122,-45,76,1055,305,122,122,-53,57,28,6123,33410,100848,32,51120,1
242,48400,5,99,1056,-183,-427,0,-44,74,1055,305,183,183,-53,57,29,6120,33410,100847,32,51480,1
243,48600,5,103,1060,0,-244,122,-46,73,1056,305,122,183,-53,58,29,6121,33410,100847,32,51480,1
244,48800,5,105,1060,0,-427,-122,-45,76,1055,305,183,122,-53,58,28,6123,33410,100847,32,51480,1
245,49000,3,101,1058,0,-305,61,-45,77,1055,305,122,183,-54,57,29,6122,33410,100846,32,51480,1
246,49200,3,103,1060,-122,-305,61,-46,74,1057,244,122,244,-54,58,29,6122,33410,100846,32,50400,1
247,49400,1,105,1058,-183,-366,0,-45,76,1053,427,183,183,-54,57,29,6122,33410,100847,32,50400,1
248,49600,3,105,1062,0,-244,-61,-44,75,1054,305,183,183,-53,58,29,6122,33420,100847,32,48600,1
249,49800,7,101,1058,0,-183,-122,-44,75,1055,305,122,61,-54,58,29,6122,33410,100848,32,48600,1
250,50000,7,103,1054,0,-488,0,-45,75,1054,366,183,244,-53,57,29,6120,33420,100847,32,47160,1
251,50200,3,105,1060,61,-549,-61,-44,76,1055,366,122,183,-52,56,28,6124,33420,100846,32,47160,1
252,50400,1,107,1054,-61,-244,-61,-45,76,1056,244,122,244,-52,57,29,6124,33420,100847,32,47160,1
253,50600,5,105,1060,-122,-549,122,-46,73,1057,305,122,183,-54,58,29,6124,33420,100846,32,47160,1
254,50800,5,107,1056,-61,-366,0,-46,76,1056,305,183,183,-52,58,29,6122,33420,100846,32,47160,1
255,51000,5,105,1058,0,-427,-61,-46,76,1056,366,183,244,-53,57,29,6123,33420,100846,32,47160,1
256,51200,3,103,1054,-61,-366,0,-47,74,1058,366,183,183,-54,58,28,6121,33420,100846,32,47160,1
257,51400,5,105,1054,-61,-427,61,-46,74,1053,305,244,122,-54,57,29,6123,33420,100845,32,47160,1
258,51600,3,103,1052,-183,-366,61,-46,78,1054,305,244,122,-53,58,29,6123,33420,100845,32,47520,1
259,51800,5,107,1056,-61,-122,-122,-46,74,1056,305,183,183,-54,58,28,6123,33420,100844,32,47520,1
260,52000,3,99,1060,0,-122,0,-47,76,1056,427,61,183,-53,57,29,6122,33420,100845,32,47520,1
261,52200,1,91,1068,244,-122,61,-48,73,1052,793,183,61,-53,57,30,6122,33420,100845,32,47520,1
262,52400,7,113,1054,305,-549,-183,-28,80,1037,61,0,122,-53,57,28,6123,33420,100845,32,47520,1
263,52600,5,109,1048,-488,-305,0,-39,73,1050,610,122,183,-53,58,29,6124,33420,100845,32,47520,1
264,52800,5,103,1048,-61,-244,0,-45,70,1057,183,244,183,-53,58,28,6123,33420,100845,32,46800,1
265,53000,5,105,1064,-61,-427,-61,-49,71,1056,366,244,244,-52,57,29,6123,33430,100846,31,46800,1
266,53200,0,128,1062,-244,-488,61,-43,65,1058,183,0,122,-53,57,30,6122,33430,100846,31,51840,1
267,53400,5,123,1056,-122,-427,-1281,-33,71,1062,244,61,-1037,-52,58,29,6122,33430,100846,31,51840,1
268,53600,5,101,1064,-61,-427,-1098,-31,68,1057,244,-122,-915,-53,58,30,6123,33430,100846,31,57960,1
269,53800,17,95,1060,305,-915,-1770,-7,77,1034,488,-183,-1464,-54,59,29,6123,33430,100846,31,59040,1
270,54000,27,87,1044,610,-732,-2075,0,72,1048,732,0,-2075,-54,59,30,6122,33430,100846,31,59400,1
271,54200,9,117,1062,-244,-183,-1708,-13,77,1051,-122,366,-1464,-53,60,30,6123,33430,100845,31,59400,1
272,54400,13,107,1064,183,-549,732,-10,85,1055,305,-122,1159,-53,61,28,6123,33430,100844,31,59040,1
273,54600,27,144,1058,-122,183,1892,-11,74,1066,-244,549,1831,-52,63,27,6122,33430,100845,31,58680,1
274,54800,7,54,1048,-366,305,610,-42,25,1033,0,976,671,-50,66,27,6121,33430,100845,31,57960,1
275,55000,5,160,1082,-549,1220,-183,-8,87,1097,0,1586,-122,-49,67,25,6122,33430,100845,31,57240,1
276,55200,7,99,1070,549,305,61,-34,99,1037,1037,732,183,-46,71,24,6123,33430,100846,31,62280,1
277,55400,11,80,1023,976,-1281,427,-36,68,1022,1403,-915,671,-46,72,20,6123,33430,100846,32,89640,1
278,55600,-3,93,1039,61,-1159,-549,-81,80,1091,610,-671,-244,-44,76,18,6124,33430,100846,32,72360,1
279,55800,5,142,1095,-1037,-549,-976,-28,81,1099,-549,183,-1037,-44,77,15,6122,33430,100845,32,75600,1
280,56000,5,70,1046,-183,-610,-1403,-41,38,1033,305,-305,-1281,-44,79,13,6123,33430,100845,32,108000,1
281,56200,-17,103,1058,1281,-427,-549,-43,84,1075,1647,0,-305,-45,81,10,6122,33430,100845,32,120240,1
282,56400,5,119,1068,0,-1037,-1281,-38,76,1064,-61,-671,-1159,-46,83,9,6123,33430,100844,32,126720,1
283,56600,7,121,1042,-610,-1098,305,-59,82,1053,-61,-610,488,-48,82,6,6123,33430,100845,32,126720,1
284,56800,1,58,1017,183,549,2075,-26,92,1030,854,1037,2197,-50,84,3,6124,33430,100844,32,123840,1
285,57000,-11,103,1048,-244,0,1647,-35,55,1058,61,671,2197,-50,84,1,6123,33430,100845,32,121680,1
286,57200,-27,109,1048,-122,976,1281,-54,78,1069,183,1586,1403,-52,87,0,6123,33430,100844,32,110160,1
287,57400,-13,130,1087,-671,61,-244,-81,87,1124,-427,549,-61,-53,87,-3,6123,33430,100844,32,100080,1
288,57600,7,62,1056,-61,-488,-488,-55,75,1023,-305,122,-305,-56,88,-2,6123,33430,100845,32,97920,1
289,57800,-13,128,1041,-244,976,-671,-16,70,1045,-61,1403,-732,-58,86,-4,6122,33430,100844,32,102240,1
290,58000,-21,117,1136,-305,1159,854,-57,81,1072,122,1525,1037,-62,87,-5,6122,33430,100844,32,114480,1
291,58200,-11,87,1058,-183,305,1464,-67,70,1050,61,793,1708,-63,88,-5,6122,33430,100848,32,122400,1
292,58400,0,97,1041,-610,122,1281,-51,71,1065,-427,610,1403,-64,88,-5,6121,33430,100845,32,127440,1
293,58600,3,62,1056,-427,366,-305,-47,54,1020,-183,610,-61,-69,88,-4,6123,33430,100848,32,130320,1
294,58800,5,125,1037,366,305,1831,-28,51,1013,854,915,2136,-69,88,-4,6125,33430,100847,32,131760,1
295,59000,-29,134,1064,-366,793,1586,-59,67,1070,122,1098,1708,-70,86,-2,6123,33430,100846,32,130320,1
296,59200,7,121,1046,-122,-488,1525,-32,84,1040,183,183,1831,-72,85,-1,6120,33440,100846,32,128880,1
297,59400,5,107,1052,305,-1098,732,-42,64,1048,732,-427,1037,-74,84,1,6120,33440,100846,32,127440,1
298,59600,1,89,1062,-244,-793,915,-61,73,1074,244,-427,1037,-74,81,5,6122,33440,100847,32,126720,1
299,59800,5,107,1066,122,-1647,122,-66,65,1060,1342,-1342,305,-76,79,6,6121,33440,100847,32,125280,1
300,60000,7,82,1052,-366,-427,-671,-59,53,1048,427,122,-427,-74,77,8,6122,33440,100847,32,125280,1
301,60200,-46,89,1085,549,-488,-1098,-101,55,1076,1037,-122,-915,-74,75,11,6123,33440,100847,32,126000,1
302,60400,-17,97,1058,-305,-305,-2014,-92,76,1074,-61,305,-1831,-73,71,14,6125,33440,100846,32,125280,1
303,60600,-3,76,1078,-244,-183,-1342,-57,91,1061,305,427,-1098,-73,69,16,6123,33440,100846,32,125280,1
304,60800,-39,58,1046,-183,-1647,-671,-108,33,1056,366,-1342,-671,-70,66,16,6123,33440,100846,32,124560,1
305,61000,3,89,1080,-610,-976,122,-47,58,1042,-305,-244,305,-69,65,17,6122,33440,100845,32,123840,1
306,61200,5,89,1046,-244,-610,1647,-41,55,1050,0,-244,2014,-69,61,18,6121,33440,100845,32,123840,1
307,61400,5,87,1058,-61,-427,793,-24,56,1043,671,-122,610,-67,60,18,6122,33450,100846,32,123120,1
308,61600,7,97,1070,427,-1342,1159,-21,68,1061,915,-976,1342,-67,58,18,6122,33450,100846,32,121680,1
309,61800,-13,126,1123,122,305,-183,-49,98,1093,183,976,-122,-67,57,18,6122,33450,100846,32,120240,1
310,62000,7,72,1052,-61,-427,-122,-35,54,1033,915,-61,-61,-68,56,17,6121,33450,100845,32,120240,1
311,62200,-306,39,1019,-1831,-183,61,-93,76,1094,-427,488,183,-68,55,17,6121,33450,100845,32,120240,1
312,62400,623,193,1191,-305,122,-8422,520,49,1024,122,183,-9765,-70,54,17,6123,33450,100845,32,119520,3
313,62600,156,99,978,-244,-2014,61,91,69,979,61,-1770,0,-71,54,16,6121,33450,100845,32,117360,1
314,62800,-13,109,1078,244,1220,671,-61,79,1079,610,1708,732,-73,52,16,6122,33450,100845,32,115200,1
315,63000,-25,105,1074,-427,1159,-427,-99,63,1098,-122,2075,-183,-77,51,16,6122,33450,100845,31,113760,1
316,63200,169,-11,1001,2624,-9033,-244,-57,-18,1039,3234,-8117,-732,-78,51,16,6122,33450,100846,31,111600,1
317,63400,-152,123,1080,1037,610,732,-192,36,1143,1098,1892,854,-82,50,17,6123,33450,100846,31,102960,1
318,63600,-107,111,1125,-976,488,427,-114,50,1083,-671,976,671,-84,49,17,6123,33450,100845,31,102240,1
319,63800,-37,70,1041,-976,-1159,1037,-93,60,1063,-976,-732,1037,-86,50,19,6121,33450,100845,31,105120,1
320,64000,5,83,1037,-305,-1770,2136,-30,57,1042,366,-1098,2258,-89,48,20,6122,33450,100845,31,106560,1
321,64200,-42,68,1064,305,-366,2380,-86,40,1074,671,122,2319,-92,51,24,6122,33450,100844,31,83880,1
322,64400,-9,80,1068,-366,-427,671,-55,54,1065,-122,366,793,-93,48,27,6121,33450,100845,31,85320,1
323,64600,-21,64,1060,366,-366,0,-63,41,1053,854,244,305,-96,48,29,6120,33450,100846,31,86040,1
324,64800,-66,91,1113,671,-305,-7263,-94,35,1093,1037,305,-7202,-97,47,33,6121,33450,100846,31,87840,3
325,65000,-37,46,1097,244,-122,-16662,-81,13,1057,427,305,-16906,-100,47,35,6120,33450,100845,31,97920,0
326,65200,-25,82,1087,671,-1281,-23437,-79,25,1072,1281,-488,-23376,-102,45,38,6121,33450,100845,31,93600,0
327,65400,-41,91,1097,671,-1342,-25329,-74,48,1072,976,-1037,-25329,-106,40,42,6121,33460,100845,31,48240,0
328,65600,5,89,1056,122,-1342,-24719,-23,38,1035,732,-915,-24658,-108,37,44,6122,33460,100846,31,45720,0
329,65800,-15,101,1130,671,-1464,-24108,-55,40,1073,1037,-915,-23925,-110,32,47,6122,33460,100845,31,45720,0
330,66000,-39,95,1136,793,-1037,-23193,-85,61,1109,1342,-610,-23010,-111,29,48,6121,33460,100847,31,46440,0
331,66200,-27,76,1113,671,-671,-21606,-81,47,1092,1525,-488,-21423,-112,26,50,6121,33460,100847,31,46440,0
332,66400,-1,87,1052,244,-2258,-20935,-48,58,1040,488,-1770,-20568,-113,22,53,6120,33460,100846,31,48240,0
333,66600,5,91,1033,1281,-2319,-18859,-52,55,1048,1647,-1770,-18798,-113,21,55,6120,33460,100846,31,48240,0
334,66800,5,64,1066,122,-671,-16906,-38,38,1059,610,-122,-16662,-112,19,57,6122,33460,100845,31,52560,0
335,67000,-3,93,1064,183,-1037,-13427,-56,41,1066,671,-671,-13366,-112,17,60,6122,33460,100846,31,52560,0
336,67200,-13,89,1050,-122,-1403,-9582,-98,73,1082,244,-1220,-9582,-111,16,63,6120,33460,100845,31,57240,3
337,67400,-15,83,1085,-732,-854,-7202,-75,71,1085,-488,-671,-7080,-109,17,65,6122,33460,100845,31,57240,3
338,67600,0,97,1076,-244,-61,-4455,-53,67,1069,366,427,-4272,-106,16,67,6121,33460,100845,31,53640,1
339,67800,5,87,1080,-305,-1281,-3112,-41,57,1058,183,-610,-2746,-104,17,68,6122,33460,100844,31,53640,1
340,68000,5,91,1052,793,244,-1403,-34,58,1058,1647,671,-1342,-99,18,69,6122,33460,100844,31,51120,1
341,68200,0,83,1052,-122,-793,-2197,-52,54,1063,305,-427,-2075,-95,20,70,6122,33460,100843,31,51120,1
342,68400,5,70,1041,-183,-793,-3234,-36,23,1028,183,-305,-2990,-90,22,70,6122,33460,100844,31,53280,1
343,68600,11,83,1035,854,-1342,-1892,-9,45,1033,1220,-549,-1647,-87,24,68,6120,33470,100844,31,53280,1
344,68800,5,87,1066,61,-183,-2807,-42,58,1066,427,366,-2502,-82,26,66,6122,33460,100844,31,69120,1
345,69000,5,70,1052,732,-488,-671,-59,47,1050,1159,-183,-488,-80,25,62,6122,33470,100844,31,74880,1
346,69200,-11,99,1091,305,-732,-1831,-58,62,1074,366,-366,-1647,-78,28,58,6121,33470,100844,31,74160,1
347,69400,-1,64,1070,-488,-854,-1892,-55,43,1057,-183,-183,-1892,-75,29,53,6122,33470,100843,31,73440,1
348,69600,7,87,1025,-183,-1586,-2075,-16,49,1021,366,-976,-1464,-74,31,49,6122,33470,100844,31,72360,1
349,69800,1,97,1054,61,-244,122,-57,55,1055,366,244,366,-74,31,43,6121,33470,100844,31,71640,1
350,70000,1,82,1056,0,-1037,1220,-60,67,1056,122,-488,1281,-76,32,36,6122,33470,100844,31,70560,1
351,70200,0,64,1041,-61,-366,-2319,-40,32,1055,488,61,-2258,-77,33,33,6121,33470,100844,31,69480,1
352,70400,-25,66,1085,427,-1342,-7202,-58,67,1099,732,-976,-7141,-80,33,27,6123,33470,100844,31,68760,3
353,70600,-11,117,1095,1220,-2197,-11352,-67,49,1052,1647,-1647,-11047,-84,34,22,6120,33470,100845,31,68760,3
354,70800,-9,66,1046,61,-1525,-15625,-57,42,1064,549,-1098,-15747,-88,33,19,6123,33470,100845,31,69840,0
355,71000,7,60,1048,183,-2258,-17333,-52,45,1051,671,-1770,-17333,-94,33,16,6122,33470,100844,31,70920,0
356,71200,5,97,1080,1037,-1342,-16723,-45,47,1061,1403,-1098,-16601,-99,32,13,6121,33470,100844,31,72360,0
357,71400,3,113,1083,61,-2197,-17211,-50,64,1057,366,-1525,-17211,-102,30,12,6121,33470,100844,31,74880,0
358,71600,-5,95,1039,0,-1342,-16845,-87,68,1058,244,-1220,-16784,-107,28,10,6121,33470,100844,31,77400,0
359,71800,-1,103,1089,305,-854,-16418,-70,58,1081,671,-549,-16113,-114,26,9,6121,33470,100843,31,80640,0
360,72000,13,78,1039,-610,-671,-15808,-25,45,1045,-122,-366,-15747,-119,24,9,6121,33470,100844,31,84600,0
361,72200,17,91,1048,183,-976,-11657,-55,65,1077,610,-488,-11413,-123,20,8,6121,33470,100849,31,85680,3
362,72400,-17,74,1066,-183,-671,-7202,-84,38,1080,427,-183,-7080,-129,18,10,6122,33470,100848,31,86040,3
363,72600,-1,101,1056,122,-549,-4333,-64,71,1049,427,-122,-4211,-135,16,12,6122,33470,100842,31,86760,1
364,72800,-1,87,1046,-793,-854,-3601,-50,66,1064,-366,-183,-3540,-140,14,14,6120,33470,100843,31,86400,1
365,73000,7,72,1056,0,-488,-5981,-40,36,1051,366,-61,-5798,-144,13,17,6123,33470,100848,31,86040,3
366,73200,-33,54,1039,732,-732,-11535,-95,22,1073,1281,-427,-11596,-149,11,20,6121,33470,100848,31,92160,3
367,73400,-25,60,1050,-305,-1159,-17089,-89,23,1091,183,-732,-16967,-152,7,27,6121,33470,100848,31,97920,0
368,73600,5,76,1060,732,-671,-17700,-42,57,1038,854,-122,-17333,-155,2,33,6122,33470,100848,31,102960,0
369,73800,7,64,1019,427,-1953,-18005,-45,51,1036,915,-1403,-17944,-156,-3,38,6121,33480,100848,31,105120,0
370,74000,-1,58,1058,305,-2014,-18371,-49,41,1051,854,-1464,-18188,-156,-9,45,6122,33470,100848,31,106560,0
371,74200,5,68,1050,366,-1708,-17944,-38,48,1032,793,-1220,-17822,-155,-16,52,6122,33470,100849,31,108000,0
372,74400,0,72,1019,183,-1892,-17700,-68,61,1046,610,-1342,-17761,-152,-21,59,6122,33480,100849,31,108720,0
373,74600,7,76,1058,122,-1953,-17944,-48,47,1067,732,-1342,-17822,-148,-25,67,6122,33480,100850,31,108000,0
374,74800,1,68,1046,488,-1281,-16845,-50,66,1055,854,-793,-16540,-141,-30,72,6120,33470,100850,31,103680,0
375,75000,5,87,1062,671,-1220,-14221,-43,63,1057,976,-915,-14221,-134,-35,79,6121,33480,100849,31,99360,0
376,75200,5,115,1046,1159,-1342,-10437,-60,68,1072,1647,-671,-10559,-127,-39,85,6120,33480,100848,31,97200,3
377,75400,3,101,1097,244,-366,-7995,-58,57,1078,549,0,-7934,-120,-40,92,6119,33480,100847,31,94320,3
378,75600,5,99,1037,-61,-793,-6103,-60,63,1046,366,-244,-5981,-111,-42,95,6122,33480,100847,31,87480,3
379,75800,7,80,1048,-61,-732,-4089,-29,55,1045,366,-305,-3967,-103,-44,98,6121,33480,100846,31,77760,1
380,76000,0,66,1070,-122,-854,-3540,-53,61,1062,122,-244,-3356,-93,-42,102,6120,33480,100847,31,68400,1
381,76200,-13,85,1064,122,-2380,-3112,-72,44,1054,671,-2075,-2868,-86,-43,104,6121,33480,100847,31,68400,1
382,76400,-27,95,1068,61,-1037,-1281,-75,54,1057,549,-610,-1098,-77,-40,103,6120,33480,100847,31,69480,1
383,76600,-15,97,1041,-427,-366,-1220,-64,62,1061,122,61,-1159,-69,-39,102,6121,33480,100846,31,72720,1
384,76800,-5,89,1062,-183,-488,-1342,-33,55,1050,122,-122,-976,-62,-39,102,6121,33480,100846,31,77400,1
385,77000,7,99,1050,488,-183,-671,-23,49,1056,793,366,-488,-56,-36,98,6121,33480,100847,31,83880,1
386,77200,3,97,1083,-183,305,-1037,-35,55,1048,244,915,-732,-51,-34,95,6118,33480,100847,31,85680,1
387,77400,5,113,1054,61,-305,-1037,-38,82,1056,427,61,-793,-48,-32,91,6120,33480,100847,31,84600,1
388,77600,7,78,1039,0,-1037,-976,-52,55,1055,305,-671,-732,-43,-29,87,6122,33480,100846,31,82800,1
389,77800,7,82,1044,-122,-732,-549,-46,68,1073,61,-244,-366,-43,-29,85,6121,33480,100847,31,82080,1
390,78000,7,64,1029,0,-305,-366,-33,50,1027,305,61,-366,-41,-26,81,6120,33480,100847,31,84600,1
391,78200,17,64,1021,244,-61,-183,-18,60,1015,671,427,0,-38,-24,77,6120,33480,100847,31,86400,1
392,78400,-50,62,1083,61,183,-5065,-108,26,1102,610,549,-5187,-38,-23,75,6121,33480,100847,31,75960,3
393,78600,-31,60,1048,0,-976,-13366,-80,26,1067,427,-671,-13671,-38,-21,70,6120,33480,100847,31,85320,0
394,78800,-29,70,1062,366,-1403,-18798,-79,40,1071,854,-610,-18676,-36,-18,68,6120,33480,100847,31,106560,0
395,79000,-39,78,1058,427,-1403,-22399,-69,44,1074,793,-854,-22277,-35,-15,65,6120,33480,100848,31,106560,0
396,79200,-19,72,1058,427,-976,-21301,-66,47,1058,854,-549,-21057,-34,-12,65,6118,33480,100848,31,105120,0
397,79400,-5,82,1048,732,-2136,-20507,-50,58,1050,1159,-1892,-20324,-32,-8,63,6120,33480,100848,31,102960,0
398,79600,1,89,1070,0,-2075,-20874,-62,44,1058,488,-1647,-20874,-31,-5,63,6119,33480,100847,31,100800,0
399,79800,5,89,1050,610,-1831,-20202,-33,72,1052,1159,-1403,-20019,-28,-1,61,6121,33480,100847,31,102240,0
400,80000,5,89,1062,1464,-2868,-19653,-42,66,1045,1770,-2380,-19226,-29,3,59,6120,33480,100847,31,101520,0
401,80200,5,58,1048,-122,-2258,-18188,-46,43,1067,366,-1892,-18127,-28,7,59,6121,33480,100847,31,102240,0
402,80400,13,93,1048,183,-2441,-15380,-31,62,1045,488,-1953,-15502,-29,12,59,6121,33480,100848,31,101520,0
403,80600,46,70,990,-122,-2136,-10925,-5,85,1061,244,-1770,-11047,-30,14,60,6119,33480,100848,31,102240,3
404,80800,33,76,1064,366,-1098,-6896,-16,76,1046,976,-732,-6652,-30,18,60,6121,33480,100848,31,106560,3
405,81000,1,95,1082,488,-122,-6286,-47,61,1046,915,244,-6225,-29,22,61,6122,33490,100846,31,119520,3
406,81200,-11,97,1078,305,-671,-7080,-48,56,1075,732,-61,-6958,-30,26,62,6122,33490,100846,31,123840,3
407,81400,-5,105,1087,549,427,-6591,-52,72,1058,976,915,-6408,-29,31,61,6121,33480,100846,31,127440,3
408,81600,-74,128,1226,610,-305,-6469,-122,124,1123,976,122,-6530,-27,34,62,6121,33490,100847,32,133200,3
409,81800,726,234,1246,3051,-2685,-10864,637,146,1072,3845,1342,-8422,-25,39,63,6120,33490,100846,31,143280,3
410,82000,142,119,884,488,-3173,-2807,148,110,883,854,-1953,-2685,-24,44,65,6121,33490,100847,31,147600,1
411,82200,3,42,1003,-244,-2258,-1464,-78,70,1092,-427,-1464,-1647,-22,50,63,6121,33490,100847,31,150480,1
412,82400,-33,125,1177,244,-1281,-1586,-118,86,1091,549,-427,-1342,-18,52,61,6120,33490,100846,31,151920,1
413,82600,74,-68,976,-3845,-13610,-3967,-197,25,1050,-3601,-12756,-3784,-15,56,60,6121,33490,100847,31,146160,1
414,82800,-179,91,1197,1525,1586,915,-162,15,1202,1525,2441,1098,-10,60,56,6119,33490,100847,31,148320,1
415,83000,31,105,1019,-488,-549,305,20,68,1013,-122,-61,488,-8,62,51,6119,33490,100848,31,139680,1
416,83200,44,119,1029,-488,549,61,2,127,1069,-183,1098,366,-5,66,47,6121,33490,100848,31,131760,1
417,83400,132,62,970,-305,-671,2014,90,18,965,366,-122,2258,-3,69,42,6119,33490,100848,31,126720,1
418,83600,3,101,1117,-183,854,2990,-57,43,1072,244,1342,3234,-2,71,35,6120,33490,100847,31,127440,1
419,83800,-7,109,1134,-671,1831,1464,-30,67,1081,-366,2502,1708,-2,74,27,6120,33490,100846,31,130320,1
420,84000,-17,87,1080,-183,732,1220,-57,78,1052,610,1281,1586,-3,77,19,6120,33490,100847,31,137520,1
421,84200,3,113,1064,-549,183,61,-76,83,1063,-244,793,122,-3,78,15,6120,33490,100845,31,140400,1
422,84400,5,64,1048,-671,549,854,-59,58,1061,-244,1037,1098,-6,80,8,6122,33490,100847,31,141840,1
423,84600,-15,97,1091,122,-732,549,-75,41,1042,427,-244,793,-8,83,0,6121,33490,100844,31,144000,1
424,84800,-1,111,1087,183,-244,61,-61,67,1079,488,305,427,-14,84,-7,6119,33490,100845,31,146160,1
425,85000,0,101,1060,610,-671,1464,-53,58,1052,1159,-61,1647,-20,86,-12,6121,33490,100846,31,147600,1
426,85200,-17,107,1062,-427,-671,610,-66,81,1054,0,-122,793,-27,87,-20,6119,33490,100846,31,148320,1
427,85400,7,74,1060,-366,-1525,183,-34,69,1063,0,-1098,122,-33,88,-24,6120,33490,100845,31,149760,1
428,85600,-11,76,1048,-671,-1220,-305,-71,46,1052,-122,-793,-305,-41,88,-28,6120,33490,100845,31,151200,1
429,85800,1,42,1064,-976,-1586,-7019,-49,23,1056,-305,-1342,-6835,-49,89,-31,6122,33490,100846,31,152640,3
430,86000,1,54,1029,549,-3112,-14282,-71,19,1061,1098,-2502,-14221,-57,87,-30,6120,33490,100846,31,155520,0
431,86200,-19,50,1101,122,-1525,-19226,-55,17,1061,549,-1037,-19104,-67,85,-28,6119,33490,100846,31,160560,0
432,86400,-9,78,1085,122,-1342,-21423,-47,35,1068,549,-976,-21362,-77,82,-25,6121,33490,100847,31,167760,0
433,86600,5,60,1037,915,-1342,-19836,-42,47,1055,1342,-732,-19836,-86,79,-19,6122,33490,100846,31,176400,0
434,86800,-7,109,1097,732,-671,-21179,-41,54,1069,1159,-61,-21057,-95,74,-12,6119,33490,100846,31,184320,0
435,87000,-7,70,1041,0,-915,-20446,-49,33,1037,366,-488,-20385,-99,67,-6,6118,33490,100846,31,194400,0
436,87200,-11,62,1052,244,-1342,-19348,-66,56,1039,671,-1098,-19165,-103,61,1,6121,33490,100846,31,203040,0
437,87400,-19,105,1099,1098,-915,-17883,-89,47,1072,1831,-549,-17761,-104,55,9,6120,33490,100845,31,211680,0
438,87600,-37,113,1078,1281,-1159,-16357,-71,75,1091,1525,-732,-16418,-104,48,17,6119,33490,100845,31,220320,0
439,87800,-17,105,1076,915,-366,-13549,-49,74,1051,1403,-61,-13549,-101,41,23,6121,33490,100845,31,226080,0
440,88000,3,66,1042,0,-2075,-12817,-68,67,1054,427,-1464,-12756,-100,36,31,6123,33490,100845,31,230400,0
441,88200,7,109,1041,-244,-1220,-10559,-32,67,1010,122,-793,-10498,-96,31,36,6122,33490,100845,31,234720,3
442,88400,7,109,1068,305,-854,-7568,-24,64,1054,793,-488,-7446,-93,27,43,6121,33490,100846,31,239040,3
443,88600,5,115,1058,61,-732,-5737,-31,74,1047,488,-183,-5493,-88,20,48,6122,33490,100849,31,243360,3
444,88800,-7,87,1062,-549,-854,-4577,-71,77,1073,-183,-610,-4333,-82,18,51,6123,33490,100849,31,249120,1
445,89000,-33,95,1058,-183,-61,-2441,-67,82,1074,122,671,-2258,-76,13,54,6122,33490,100849,31,256320,1
446,89200,-52,107,1087,-122,488,-488,-102,87,1079,0,1037,-305,-70,10,57,6122,33490,100846,31,262080,1
447,89400,-33,107,1068,-305,183,-610,-89,73,1046,61,671,-305,-66,9,58,6120,33490,100846,31,266400,1
448,89600,-23,93,1044,-244,-488,-610,-70,83,1049,61,244,-427,-65,7,58,6121,33490,100846,31,270720,1
449,89800,7,74,1041,-122,-976,-915,-45,46,1054,183,-366,-854,-62,6,59,6120,33490,100847,31,270720,1
450,90000,0,91,1072,122,-732,305,-45,55,1046,610,-61,549,-61,5,60,6119,33490,100847,31,270720,1
451,90200,-48,89,1072,-366,-61,-122,-111,50,1066,-61,732,-305,-60,5,59,6121,33490,100847,31,272160,1
452,90400,-19,58,1054,-61,-854,0,-73,31,1044,244,-244,183,-59,3,60,6122,33490,100846,31,272160,1
453,90600,3,82,1066,61,-427,488,-47,59,1059,427,122,488,-59,3,59,6122,33490,100846,31,272160,1
454,90800,1,89,1058,0,-427,-61,-49,63,1055,366,244,122,-59,5,59,6121,33490,100846,31,273600,1
